Date,Msus_kg/day,PP_kg/day,PP_mgl,Q_cumecs,SRP_kg/day,SRP_mgl,SS_mgl,TDP_kg/day,TDP_mgl,TP_kg/day,TP_mgl
2004-01-01,473.4849748701988,0.9544595492426476,0.014718252244678093,0.750563676990669,0.7777819585781474,0.011993793835261503,7.301379403385268,1.1111170836830677,0.01713399119323072,2.0655766329257155,0.031852243437908816
2004-01-02,545.6669902467256,1.0999782414614363,0.017537974584220305,0.725923599980539,1.0648316069525727,0.016977599151776865,8.700075552113155,1.521188009932247,0.02425371307396695,2.6211662513936833,0.041791687658187256
2004-01-03,538.6814184868285,1.0859127339182888,0.017525233145946655,0.7171621807072774,1.0665214946186177,0.01721228351463572,8.693624409676824,1.523602135169454,0.024588976449479605,2.609514869087743,0.042114209595426264
2004-01-04,535.6184906271807,1.0797545059970117,0.017342634672154043,0.7206032341954685,1.0846334284378114,0.01742099819739484,8.602914602352644,1.5494763263397306,0.024887140281992633,2.6292308323367424,0.042229774954146676
2004-01-05,531.6452309169729,1.0717606899030145,0.017453923597980987,0.7107076838615904,1.076141171203935,0.017525260965239316,8.657991778458962,1.5373445302913358,0.025036087093199027,2.6091052201943503,0.04249001069118001
2004-01-06,506.090102860917,1.0202585011927892,0.01692920587259308,0.6975251855508563,1.0233966999719661,0.01698127817891515,8.397581133994695,1.4619952856742375,0.024258968827021644,2.4822537868670267,0.04118817469961472
2004-01-07,668.869458818083,1.3484369652040804,0.01879825046479274,0.8302320127461789,1.58531201128461,0.02210047115436513,9.324555718635123,2.2647314446923,0.03157210164909304,3.6131684098963808,0.05037035211388578
2004-01-08,1696.5469742872183,3.420280091778711,0.029382098146886103,1.347302528853714,3.7975310862178717,0.032622892890938004,14.574277068456777,5.425044408882674,0.04660413270134001,8.845324500661384,0.07598623084822612
2004-01-09,2194.739185980611,4.424692506751208,0.03620461628984517,1.4145079847870967,4.329326194818716,0.035424290713497106,17.958240027634766,6.18475170688388,0.050606129590710154,10.609444213635088,0.08681074588055532
2004-01-10,1666.7091961375581,3.360201637333914,0.030940698290213776,1.2569600818165312,3.321530026948728,0.030584610543564705,15.34703923783974,4.74504289564104,0.04369230077652101,8.105244532974954,0.07463299906673479
2004-01-11,1391.6367241288815,2.805672198900277,0.02863750251789449,1.133934701091721,2.646657074462041,0.02701443478094781,14.204439209561343,3.7809386778029155,0.0385920496870683,6.586610876703192,0.0672295522049628
2004-01-12,1080.367839237301,2.1781555340819594,0.025142385384945298,1.0026945777155354,1.9440930266777838,0.022440608733443345,12.470654251535539,2.777275752396834,0.03205801247634764,4.9554312864787935,0.05720039786129294
2004-01-13,878.5938226885219,1.7713766438879472,0.022667442929689717,0.9044709874438616,1.4451096573870184,0.018492363438904987,11.242936618187564,2.0644423676957406,0.026417662055578554,3.8358190115836877,0.049085104985268274
2004-01-14,739.0821093703772,1.4901208346710682,0.0206696238877524,0.8344016811076785,1.1119066283255588,0.015423374582143493,10.251886201043925,1.588438040465084,0.022033392260204992,3.078558875136152,0.04270301614795739
2004-01-15,726.916231443911,1.4656194446560495,0.020151106674864774,0.841799325989934,1.1564600232430606,0.015900409467517994,9.994522505093103,1.6520857474900867,0.022714870667882848,3.1177051921461363,0.04286597734274762
2004-01-16,1026.1085888098255,2.0688840686109966,0.02332719510073962,1.0265022158629007,1.994663668547987,0.02249034117596308,11.569635828740116,2.8495195264971245,0.0321290588228044,4.918403595108121,0.05545625392354402
2004-01-17,1174.8885832350716,2.3688915118434557,0.026129045627357367,1.0493198344303418,2.250980238686382,0.02482847571062723,12.959106504004017,3.2156860552662603,0.03546925101518176,5.584577567109716,0.06159829664253913
2004-01-18,1213.959623396849,2.447704644767228,0.025775096575011893,1.0991196400581478,2.3450587083065813,0.02469420271350708,12.783375068602064,3.350083869009402,0.03527743244786726,5.79778851377663,0.06105252902287915
2004-01-19,1489.7487906887945,3.003818192699011,0.028771554224075416,1.208360660553328,2.8366713557194414,0.02717056708869247,14.269301722632031,4.052387651027773,0.038815095840989244,7.056205843726785,0.06758665006506466
2004-01-20,1619.1362909422894,3.2647484245803744,0.03018522120021229,1.2518192213560502,2.9946243247696165,0.027687706952895064,14.970215385482934,4.278034749670881,0.03955386707556438,7.542783174251255,0.06973908827577667
2004-01-21,1555.9467522504247,3.13737672739528,0.029907718402538638,1.2141424548810387,2.7783383335323886,0.026485107695450854,14.832397049838667,3.969054762189127,0.037835868136358364,7.106431489584407,0.067743586538897
2004-01-22,1307.2486367203715,2.635942136195124,0.027673303938338133,1.1024556231982594,2.2228072917299992,0.023336028866395835,13.724083070791322,3.1754389881857135,0.033337184094851195,5.811381124380837,0.06101048803318933
