Date,Msus,PP_mgl,PPr,Qr,SS_mgl,Sim_Q_cumecs,TDP_mgl,TDPr,TP_mgl,Vr
2004-05-16,350.917172265,0.0141561562126,0.708769690853,0.96843225994,7.00881876353,0.579490137024,0.0219950181163,1.10124541976,0.0361511743289,0.226301489214
2004-05-17,341.11568802,0.0139536022396,0.688984370298,0.955064028337,6.90841887496,0.571490859549,0.0220614840881,1.08932571398,0.0360150863277,0.224546821436
2004-05-18,330.378406458,0.0137408591795,0.667308230833,0.939338341817,6.80297791838,0.562080929073,0.0220672301417,1.07166838062,0.0358080893213,0.222378542743
2004-05-19,320.905132575,0.013533639242,0.648184620637,0.926389414123,6.70027359013,0.554332554516,0.0221353669358,1.06015862868,0.0356690061778,0.220706286172
2004-05-20,465.353516193,0.0156723630878,0.939964315116,1.16007572375,7.75900654169,0.694165681921,0.0276078296528,1.65580484233,0.0432801927406,0.255447675045
2004-05-21,395.044713564,0.0156265191572,0.797955812539,0.987702267521,7.73623512411,0.591020917024,0.0252293643022,1.28831748703,0.0408558834594,0.225400993076
2004-05-22,306.718458749,0.0134351503496,0.619553854216,0.891961253279,6.65125167126,0.533731444381,0.0226787028487,1.04581470195,0.0361138531984,0.21471652123
2004-05-23,287.47080311,0.0127987788656,0.580684363426,0.877568554543,6.33610179824,0.525119146642,0.0224545884303,1.01877128479,0.0352533672959,0.214129223647
2004-05-24,285.475746012,0.0127379267573,0.57666372827,0.875655631391,6.30587457721,0.523974492395,0.0228335256534,1.03370558519,0.0355714524107,0.213813570065
2004-05-25,270.416518335,0.0124867786391,0.546252648795,0.846160211735,6.18144591566,0.506325034105,0.0224501073645,0.982113238971,0.0349368860036,0.209166801312
2004-05-26,258.594411394,0.0121573881232,0.522380194557,0.831104967311,6.01828449579,0.497316282523,0.0223504079309,0.96035516223,0.0345077960541,0.207431913526
2004-05-27,250.489691015,0.0119674336932,0.50601637554,0.817848758143,5.92415366963,0.489384036991,0.0223685222688,0.945803323824,0.034335955962,0.205504537075
2004-05-28,248.062993286,0.0118685801757,0.50112301138,0.81668585716,5.87511540597,0.488688180731,0.022773310656,0.961549725919,0.0346418908317,0.205797795127
2004-05-29,242.481286584,0.0117794930509,0.489854431337,0.804358948546,5.8309294508,0.48131200972,0.0228367843855,0.949675846016,0.0346162774364,0.203496492046
2004-05-30,231.924972091,0.0115354639272,0.468536409925,0.785629417452,5.71004108259,0.470104639841,0.0226655590668,0.920607939235,0.034201022994,0.200678163677
2004-05-31,222.86690007,0.0112922922424,0.450244651415,0.771215785445,5.58957926285,0.461479816059,0.0225971135102,0.900988858325,0.0338894057527,0.198719198561
2004-06-01,236.157792397,0.0114719786265,0.477103188957,0.804421087908,5.67843017941,0.481349192649,0.0239878215771,0.99761920268,0.0354598002036,0.204737115537
2004-06-02,236.05782294,0.0116365852938,0.476908410533,0.792718294924,5.75982081726,0.474346479717,0.0242587479346,0.994209265594,0.0358953332284,0.201702393439
2004-06-03,214.056452154,0.0111730783206,0.432465627548,0.748666170169,5.53031120302,0.447986585622,0.0232988627853,0.90180673817,0.0344719411059,0.194578542784
2004-06-04,197.816526536,0.010664442835,0.399662146333,0.72487697103,5.27846597037,0.433751613452,0.0227734280814,0.853460165446,0.0334378709164,0.191624441765
2004-06-05,193.388823962,0.0104865810023,0.390723652807,0.720684602618,5.1903373467,0.431242985594,0.0230377674977,0.858373255049,0.0335243485,0.191638694507
2004-06-06,186.246089571,0.0103520006266,0.376297998412,0.703099963742,5.12365105337,0.420720695896,0.022866626347,0.831207998837,0.0332186269736,0.188228054016
2004-06-07,179.15059819,0.0101118662004,0.361969147923,0.692388263972,5.00469967954,0.414311032956,0.0229341617281,0.820962106752,0.0330460279285,0.187299129453
2004-06-08,180.533294593,0.010110884995,0.364767666502,0.697809087996,5.00414797423,0.417554743627,0.0234549054956,0.846176289206,0.0335657904905,0.188168669535
2004-06-09,174.055472338,0.0100176168009,0.351684946011,0.679045414286,4.95790634132,0.406326943502,0.0233158232079,0.818540396292,0.0333334400088,0.184483598967
2004-06-10,175.750966209,0.00994066745476,0.355116579002,0.690979017442,4.91974189108,0.413467768539,0.0240499822315,0.859152310845,0.0339906496862,0.187479635433
2004-06-11,192.987222677,0.0103538723155,0.389949621049,0.728475842842,5.1241620821,0.435905105034,0.0257433017548,0.969549407023,0.0360971740703,0.193732217183
2004-06-12,168.56179078,0.0100910546957,0.340600474555,0.652857120947,4.9940219625,0.390656402233,0.0239423225634,0.808118345699,0.0340333772591,0.178904969331
2004-06-13,149.324690287,0.0092621182291,0.301734543532,0.630121312536,4.58370765167,0.377051757617,0.0231036649448,0.752654373824,0.0323657831739,0.177069027052
2004-06-14,151.35945786,0.00922943118824,0.305851212724,0.640980367186,4.56745516412,0.383549594717,0.0238735835479,0.791139164623,0.0331030147362,0.1795869679
2004-06-15,148.426921528,0.00924370820995,0.299930210962,0.627600732728,4.57444799812,0.375543494005,0.0239342479308,0.776593534547,0.0331779561407,0.176428589293
2004-06-16,175.151236607,0.00972081387756,0.353938427327,0.704262470538,4.8104767384,0.421416316282,0.026771690086,0.974767134242,0.0364925039635,0.191324510949
